Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
1993.0,1.0,1.0,0.0,1993.0,1.0,1.0,6.0,0,,0.5,0.5,,,,,,900,,,,,,-18.9,0.7199,0,,1035.7,1001.7,1,-15,16,,,,,,,,,,,,,0,,,310,,5.7
1993.0,1.0,1.0,1.0,1993.0,1.0,1.0,7.0,0,,0.25,0.25,,,,,,870,,,,,,-19.4,0.7249,0,1033.9,1036,1002,,-15.6,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,320,,5.2
1993.0,1.0,1.0,2.0,1993.0,1.0,1.0,8.0,0,,0.6,0.6,,,,,,510,,,,,,-19.4,0.7249,0,1034.2,1036.4,1002.4,,-15.6,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,300,,5.2
1993.0,1.0,1.0,3.0,1993.0,1.0,1.0,9.0,0,570,0.9,0.9,,,,,,570,,,,,,-19.4,0.7249,0,1034.2,1036.4,1002.4,,-15.6,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,310,,4.6
1993.0,1.0,1.0,4.0,1993.0,1.0,1.0,10.0,0,,0,0,,,,,,,,,,,,-20,0.7546,0,1033.9,1036.1,1002,,-16.7,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,320,,4.6
1993.0,1.0,1.0,5.0,1993.0,1.0,1.0,11.0,0,,0,0,,,,,,,,,,,,-20.6,0.7163,0,1034.2,1036.5,1002.4,,-16.7,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,310,,3.6
1993.0,1.0,1.0,6.0,1993.0,1.0,1.0,12.0,0,,0,0,,,,,,,,,,,,-20.6,0.7163,0,,1037.5,1003.4,1,-16.7,16,,,,,,,,,,,,,0,,,300,,4.6
1993.0,1.0,1.0,7.0,1993.0,1.0,1.0,13.0,0,,0,0,,,,,,,,,,,,-20.6,0.7163,0,1036.6,1039,1004.7,,-16.7,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,300,,3.6
1993.0,1.0,1.0,8.0,1993.0,1.0,1.0,14.0,0,,0,0,,,,,,,,,,,,-20.6,0.7163,0,1037.9,1040.2,1005.9,,-16.7,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,290,,5.7
1993.0,1.0,1.0,9.0,1993.0,1.0,1.0,15.0,0,,0,0,,,,,,,,,,,,-20.6,0.6811,0,1038.6,1040.9,1006.6,,-16.1,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,310,,5.7
1993.0,1.0,1.0,10.0,1993.0,1.0,1.0,16.0,0,,0,0,,,,,,,,,,,,-20,0.6232,0,1038.9,1041.2,1006.9,,-14.4,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,310,,5.2
1993.0,1.0,1.0,11.0,1993.0,1.0,1.0,17.0,0,,0,0,,,,,,,,,,,,-19.4,0.5998,0,1038.3,1040.5,1006.3,,-13.3,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,310,,4.1
1993.0,1.0,1.0,12.0,1993.0,1.0,1.0,18.0,0,,0,0,,,,,,,,,,,,-18.3,0.579,0,1037.3,1039.6,1005.4,1,-11.7,16,,,,,,,,,,,,,0,,,320,,3.6
1993.0,1.0,1.0,13.0,1993.0,1.0,1.0,19.0,0,,0,0,,,,,,,,,,,,-17.8,0.6042,0,1036.2,1038.6,1004.4,,-11.7,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,340,,4.6
1993.0,1.0,1.0,14.0,1993.0,1.0,1.0,20.0,0,,0.25,0.25,,,,,,7500,,,,,,-17.8,0.5275,0,1035.9,1038.1,1004.1,,-10,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,300,,3.1
1993.0,1.0,1.0,15.0,1993.0,1.0,1.0,21.0,0,,0.1,0.1,,,,,,7500,,,,,,-18.3,0.5056,0,1035.9,1038.1,1004.1,,-10,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,330,,3.1
1993.0,1.0,1.0,16.0,1993.0,1.0,1.0,22.0,0,,0,0,,,,,,,,,,,,-17.8,0.5533,0,1035.9,1038.2,1004.1,,-10.6,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,340,,2.6
1993.0,1.0,1.0,17.0,1993.0,1.0,1.0,23.0,0,,0.1,0.1,,,,,,7500,,,,,,-16.7,0.663,0,1035.9,1038.2,1004.1,,-11.7,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,340,,2.6
1993.0,1.0,1.0,18.0,1993.0,1.0,2.0,0.0,0,,0.1,0.1,,,,,,7500,,,,,,-17.2,0.6618,0,,1037.5,1003.4,1,-12.2,16,,,,,,,,,,,,,0,,,60,,2.1
1993.0,1.0,1.0,19.0,1993.0,1.0,2.0,1.0,0,,0.1,0.1,,,,,,6000,,,,,,-16.7,0.663,0,1035.6,1037.9,1003.7,,-11.7,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,,,0
1993.0,1.0,1.0,20.0,1993.0,1.0,2.0,2.0,0,,0.1,0.1,,,,,,6000,,,,,,-16.1,0.762,0,1035.2,1037.6,1003.4,,-12.8,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,60,,2.6
1993.0,1.0,1.0,21.0,1993.0,1.0,2.0,3.0,0,,0.25,0.25,,,,,,6000,,,,,,-16.7,0.7246,0,1034.9,1037.2,1003,,-12.8,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,,,0
1993.0,1.0,1.0,22.0,1993.0,1.0,2.0,4.0,0,,0.25,0.25,,,,,,6000,,,,,,-17.2,0.6618,0,1034.5,1036.8,1002.7,,-12.2,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,130,,2.1
1993.0,1.0,1.0,23.0,1993.0,1.0,2.0,5.0,0,,0.25,0.25,,,,,,6000,,,,,,-16.7,0.6903,0,1033.9,1036,1002,,-12.2,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,120,,3.1
1993.0,1.0,2.0,0.0,1993.0,1.0,2.0,6.0,0,,0.5,0.5,,,,,,6000,,,,,,-16.7,0.6903,0,,1035.6,1001.7,1,-12.2,16,,,,,,,,,,,,,0,,,130,,2.6
1993.0,1.0,2.0,1.0,1993.0,1.0,2.0,7.0,0,,0.75,0.75,,,,,,7500,,,,,,-16.7,0.663,0,1033.2,1035.2,1001.4,,-11.7,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,140,,2.6
1993.0,1.0,2.0,2.0,1993.0,1.0,2.0,8.0,0,,0.75,0.25,0.75,,,,,3300,6000,,,,,-15.6,0.6928,0,1033.2,1035.1,1001.4,,-11.1,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,140,,1.5
1993.0,1.0,2.0,3.0,1993.0,1.0,2.0,9.0,0,,0.75,0.75,0.25,,,,,3300,6000,,,,,-15,0.6997,0,1032.9,1034.8,1001,,-10.6,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,140,,2.6
1993.0,1.0,2.0,4.0,1993.0,1.0,2.0,10.0,0,3300,1,1,,,,,,3300,,,,,,-14.4,0.7352,0,1032.5,1034.4,1000.7,,-10.6,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,140,,2.6
1993.0,1.0,2.0,5.0,1993.0,1.0,2.0,11.0,0,3000,1,1,,,,,,3000,,,,,,-13.9,0.6966,0,1032.5,1034.4,1000.7,,-9.4,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,140,,4.1
1993.0,1.0,2.0,6.0,1993.0,1.0,2.0,12.0,0,2700,1,1,,,,,,2700,,,,,,-13.3,0.7034,0,,1033,999.3,1,-8.9,16,,,,,,,,,,,,,0,,,140,,4.6
1993.0,1.0,2.0,7.0,1993.0,1.0,2.0,13.0,0,2700,1,1,,,,,,2700,,,,,,-12.2,0.7338,0,1030.1,1032.1,998.5,,-8.3,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,150,,5.2
1993.0,1.0,2.0,8.0,1993.0,1.0,2.0,14.0,0,3000,0.9,0.9,0.1,,,,,3000,6000,,,,,-11.7,0.7348,0,1029.8,1031.8,998.1,,-7.8,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,150,,5.2
1993.0,1.0,2.0,9.0,1993.0,1.0,2.0,15.0,0,3000,0.9,0.9,0.1,,,,,3000,6000,,,,,-10.6,0.737,0,1029.1,1031,997.5,,-6.7,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,140,,5.2
1993.0,1.0,2.0,10.0,1993.0,1.0,2.0,16.0,0,2700,1,1,,,,,,2700,,,,,,-9.4,0.7118,0,1028.1,1029.9,996.4,,-5,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,150,,6.2
1993.0,1.0,2.0,11.0,1993.0,1.0,2.0,17.0,0,2100,0.9,0.1,0.9,,,,,1290,2100,,,,,-8.9,0.7074,0,1027.8,1029.6,996.1,,-4.4,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,150,,5.2
1993.0,1.0,2.0,12.0,1993.0,1.0,2.0,18.0,0,1440,1,1,1,,,,,1440,930,,,,,-8.3,0.7141,0,1026.1,1027.8,994.4,1,-3.9,12.8,971,light snow,945,fog,,,,,,,,,7,971,light snow,150,,5.7
1993.0,1.0,2.0,13.0,1993.0,1.0,2.0,19.0,0,600,0.6,0.6,0.25,0.25,,,,15,210,750,,,,-6.7,0.8393,0.3,1024.4,1026,992.7,,-4.4,0.8,971,light snow,945,fog,,,,,,,,,7,971,light snow,150,,6.7
1993.0,1.0,2.0,14.0,1993.0,1.0,2.0,20.0,0,570,0.9,0.1,0.9,,,,,15,570,,,,,-6.1,0.8464,0.5,1023.4,1025.1,991.9,,-3.9,1.6,971,light snow,945,fog,,,,,,,,,7,971,light snow,150,,6.2
1993.0,1.0,2.0,15.0,1993.0,1.0,2.0,21.0,0,630,1,1,1,,,,,630,1500,,,,,-5.6,0.8099,0.5,1021.3,1022.9,989.8,3,-2.8,2.4,971,light snow,966,light freezing rain,945,fog,,,,,,,7,971,light snow,150,,7.7
1993.0,1.0,2.0,16.0,1993.0,1.0,2.0,22.0,0,,0.6,0.6,0.4,,,,,360,600,,,,,-5,0.8477,0,1020,1021.2,988.1,,-2.8,4.8,966,light freezing rain,945,fog,,,,,,,,,5,966,light freezing rain,130,,7.2
1993.0,1.0,2.0,17.0,1993.0,1.0,2.0,23.0,0,,0.4,0.25,0.25,0.4,,,,450,630,840,,,,-4.4,0.8484,0,1019,1020.4,987.5,,-2.2,8,966,light freezing rain,945,fog,,,,,,,,,5,966,light freezing rain,140,,6.7
1993.0,1.0,2.0,18.0,1993.0,1.0,3.0,0.0,0,450,1,1,,,,,,450,,,,,,-3.9,0.849,0,1018.3,1019.7,986.8,2,-1.7,8,966,light freezing rain,945,fog,,,,,,,,,5,966,light freezing rain,150,,6.2
1993.0,1.0,2.0,19.0,1993.0,1.0,3.0,1.0,0,,0.75,0.75,0.25,,,,,240,330,,,,,-3.3,0.888,0.3,1017.6,1019,986.1,,-1.7,6.4,956,light freezing drizzle,945,fog,,,,,,,,,5,956,light freezing drizzle,160,,6.7
1993.0,1.0,2.0,20.0,1993.0,1.0,3.0,2.0,0,240,1,1,,,,,,240,,,,,,-2.8,0.9218,0,1016.3,1017.7,984.9,,-1.7,4,956,light freezing drizzle,945,fog,,,,,,,,,5,956,light freezing drizzle,160,,6.7
1993.0,1.0,2.0,21.0,1993.0,1.0,3.0,3.0,0,150,1,1,,,,,,150,,,,,,-2.2,0.889,0.3,1015.9,1017.3,984.6,3,-0.6,2,956,light freezing drizzle,945,fog,,,,,,,,,5,956,light freezing drizzle,160,,5.2
1993.0,1.0,2.0,22.0,1993.0,1.0,3.0,4.0,0,150,1,1,,,,,,150,,,,,,-1.7,0.883,0,1014.6,1015.8,983.2,,0,4,956,light freezing drizzle,945,fog,,,,,,,,,5,956,light freezing drizzle,160,,7.2
1993.0,1.0,2.0,23.0,1993.0,1.0,3.0,5.0,0,150,1,1,,,,,,150,,,,,,-0.6,0.9165,0.3,1014.2,1015.4,982.9,,0.6,3.2,956,light freezing drizzle,945,fog,,,,,,,,,5,956,light freezing drizzle,170,,6.2
1993.0,1.0,3.0,0.0,1993.0,1.0,3.0,6.0,0,150,1,1,,,,,,150,,,,,,-0.6,0.9165,0.3,,1014.6,982.2,3,0.6,4.4,956,light freezing drizzle,945,fog,,,,,,,,,5,956,light freezing drizzle,160,,6.7
1993.0,1.0,3.0,1.0,1993.0,1.0,3.0,7.0,0,210,1,1,,,,,,210,,,,,,0,0.9235,0,1013.2,1014.3,981.9,,1.1,3.2,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,170,,5.7
1993.0,1.0,3.0,2.0,1993.0,1.0,3.0,8.0,0,150,1,1,,,,,,150,,,,,,0,0.9235,0.3,1012.9,1013.9,981.5,,1.1,4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,180,,6.2
1993.0,1.0,3.0,3.0,1993.0,1.0,3.0,9.0,0,120,1,1,,,,,,120,,,,,,0,0.9235,0.3,1012.9,1013.9,981.5,3,1.1,2.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,170,,4.6
1993.0,1.0,3.0,4.0,1993.0,1.0,3.0,10.0,0,120,1,1,,,,,,120,,,,,,0,0.9235,0,1012.9,1013.9,981.5,,1.1,2.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,180,,4.6
1993.0,1.0,3.0,5.0,1993.0,1.0,3.0,11.0,0,120,1,1,,,,,,120,,,,,,0,0.9235,0,1012.2,1013.2,980.9,,1.1,2.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,180,,4.6
1993.0,1.0,3.0,6.0,1993.0,1.0,3.0,12.0,0,120,1,1,,,,,,120,,,,,,0,0.9235,0,1012.2,1013.2,980.9,3,1.1,2.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,190,,4.6
1993.0,1.0,3.0,7.0,1993.0,1.0,3.0,13.0,0,120,1,1,,,,,,120,,,,,,0.6,0.9646,0,1012.2,1013.2,980.9,,1.1,2.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,170,,4.6
1993.0,1.0,3.0,8.0,1993.0,1.0,3.0,14.0,0,120,1,1,,,,,,120,,,,,,0.6,0.9239,0,1011.9,1012.8,980.5,,1.7,2.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,170,,4.1
1993.0,1.0,3.0,9.0,1993.0,1.0,3.0,15.0,0,,0.6,0.4,0.6,,,,,15,90,,,,,1.1,0.9578,0,1011.5,1012.4,980.2,,1.7,1.6,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,170,,4.6
1993.0,1.0,3.0,10.0,1993.0,1.0,3.0,16.0,0,,0.6,0.4,0.6,,,,,15,90,,,,,1.1,0.9578,0,1012.2,1013.1,980.9,,1.7,1.6,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,170,,4.6
1993.0,1.0,3.0,11.0,1993.0,1.0,3.0,17.0,0,,0.75,0.25,0.75,,,,,15,90,,,,,1.7,0.9649,0.3,1011.5,1012.3,980.2,,2.2,1.6,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,160,,4.1
1993.0,1.0,3.0,12.0,1993.0,1.0,3.0,18.0,0,,0.75,0.25,0.75,,,,,15,90,,,,,2.2,0.9582,0,1010.2,1011.1,979,1,2.8,1.6,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,180,,6.2
1993.0,1.0,3.0,13.0,1993.0,1.0,3.0,19.0,0,,0.6,0.4,0.6,,,,,15,60,,,,,2.8,0.9652,0,1009.1,1010.1,978,,3.3,2.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,170,,5.7
1993.0,1.0,3.0,14.0,1993.0,1.0,3.0,20.0,0,,0.75,0.25,0.75,,,,,15,90,,,,,3.3,0.9586,0,1008.8,1009.7,977.7,,3.9,2.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,170,,6.2
1993.0,1.0,3.0,15.0,1993.0,1.0,3.0,21.0,0,,0.75,0.25,0.75,,,,,15,120,,,,,3.9,0.9655,0,1008.8,1009.6,977.7,,4.4,2.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,190,,6.2
1993.0,1.0,3.0,16.0,1993.0,1.0,3.0,22.0,0,,0.75,0.25,0.75,,,,,15,120,,,,,3.9,0.9259,0,1009.1,1010,978,,5,2,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,200,,5.7
1993.0,1.0,3.0,17.0,1993.0,1.0,3.0,23.0,0,90,1,1,,,,,,90,,,,,,3.9,0.9655,0,1009.8,1010.7,978.7,,4.4,2,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,190,,5.7
1993.0,1.0,3.0,18.0,1993.0,1.0,4.0,0.0,0,90,1,1,,,,,,90,,,,,,3.9,0.9259,0,,1011.2,979.2,1,5,2.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,210,,5.7
1993.0,1.0,3.0,19.0,1993.0,1.0,4.0,1.0,0,90,1,1,,,,,,90,,,,,,3.9,0.9655,0,1010.8,1011.5,979.5,,4.4,1.6,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,210,,5.2
1993.0,1.0,3.0,20.0,1993.0,1.0,4.0,2.0,0,90,0.9,0.9,0.1,,,,,90,270,,,,,3.3,0.9255,0.3,1010.8,1011.5,979.5,,4.4,2,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,170,,5.2
1993.0,1.0,3.0,21.0,1993.0,1.0,4.0,3.0,0,60,0.5,0.5,0.5,,,,,60,90,,,,,3.9,0.9655,0.3,1010.8,1011.5,979.5,,4.4,2,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,260,,3.6
1993.0,1.0,3.0,22.0,1993.0,1.0,4.0,4.0,0,,0.6,0.6,0.4,,,,,15,60,,,,,3.3,0.9586,0,1010.8,1011.5,979.5,,3.9,0.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,250,,3.1
1993.0,1.0,3.0,23.0,1993.0,1.0,4.0,5.0,0,,0.4,0.25,0.4,0.25,,,,15,90,150,,,,3.3,0.9586,0.5,1010.8,1011.5,979.5,,3.9,1.2,961,light rain,945,fog,,,,,,,,,2,961,light rain,170,,3.1
1993.0,1.0,4.0,0.0,1993.0,1.0,4.0,6.0,0,,0.5,0.5,0.5,,,,,15,90,,,,,2.2,0.9249,0.8,1010.2,1011.5,979.5,1,3.3,0.6,961,light rain,945,fog,,,,,,,,,2,961,light rain,300,,3.1
1993.0,1.0,4.0,1.0,1993.0,1.0,4.0,7.0,0,15,0.4,0.4,0.25,0.4,,,,15,210,630,,,,1.7,0.9246,0.5,1009.8,1010.7,978.7,,2.8,0.6,961,light rain,945,fog,,,,,,,,,2,961,light rain,330,,1.5
1993.0,1.0,4.0,2.0,1993.0,1.0,4.0,8.0,0,,0.75,0.25,0.75,,,,,210,570,,,,,2.2,0.9582,0.5,1009.8,1010.7,978.7,,2.8,2,961,light rain,945,fog,,,,,,,,,2,961,light rain,340,,3.1
1993.0,1.0,4.0,3.0,1993.0,1.0,4.0,9.0,0,,0.5,0.5,0.5,,,,,300,630,,,,,1.7,0.9246,0.8,1009.8,1010.7,978.7,,2.8,2,961,light rain,945,fog,,,,,,,,,2,961,light rain,330,,2.6
1993.0,1.0,4.0,4.0,1993.0,1.0,4.0,10.0,0,,0.5,0.5,0.5,,,,,330,630,,,,,1.1,0.9578,1,1009.1,1010,978,,1.7,2,961,light rain,945,fog,,,,,,,,,2,961,light rain,330,,4.1
1993.0,1.0,4.0,5.0,1993.0,1.0,4.0,11.0,0,,0.75,0.75,0.25,,,,,150,690,,,,,0.6,0.9239,0.3,1009.1,1010,978,,1.7,2.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,340,,4.6
1993.0,1.0,4.0,6.0,1993.0,1.0,4.0,12.0,0,,0.6,0.6,0.4,,,,,210,570,,,,,0.6,0.9239,0.8,,1010.7,978.7,1,1.7,2.4,961,light rain,951,light drizzle,945,fog,,,,,,,2,961,light rain,320,,3.6
1993.0,1.0,4.0,7.0,1993.0,1.0,4.0,13.0,0,,0.5,0.5,0.25,0.25,,,,210,270,630,,,,0,0.9235,0.3,1010.2,1011,979,,1.1,2.4,980,showers of light rain,945,fog,,,,,,,,,2,980,showers of light rain,340,,4.1
1993.0,1.0,4.0,8.0,1993.0,1.0,4.0,14.0,0,,0.4,0.4,0.25,0.25,,,,330,510,870,,,,0,0.9235,0.3,1010.5,1011.2,979.2,,1.1,4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,340,,4.1
1993.0,1.0,4.0,9.0,1993.0,1.0,4.0,15.0,0,150,0.4,0.4,0.4,0.25,,,,150,450,840,,,,0,0.9235,0,1011.5,1012.2,980.2,,1.1,1.6,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,340,,3.6
1993.0,1.0,4.0,10.0,1993.0,1.0,4.0,16.0,0,,0.6,0.4,0.6,,,,,15,90,,,,,0,0.9235,0,1012.2,1013,980.9,,1.1,2.4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,310,,3.6
1993.0,1.0,4.0,11.0,1993.0,1.0,4.0,17.0,0,,0.4,0.25,0.4,0.25,,,,15,150,480,,,,-0.6,0.9165,0,1012.2,1013,980.9,,0.6,4,951,light drizzle,945,fog,,,,,,,,,1,951,light drizzle,340,,4.6
1993.0,1.0,4.0,12.0,1993.0,1.0,4.0,18.0,0,240,0.5,0.5,0.5,,,,,240,450,,,,,-0.6,0.884,0,1011.5,1012.3,980.2,1,1.1,6.4,971,light snow,951,light drizzle,945,fog,,,,,,,7,971,light snow,330,,4.6
1993.0,1.0,4.0,13.0,1993.0,1.0,4.0,19.0,0,,0.75,0.75,0.25,,,,,240,540,,,,,-1.7,0.883,0,1011.5,1012.3,980.2,,0,6.4,945,fog,,,,,,,,,,,15,945,fog,330,,3.1
1993.0,1.0,4.0,14.0,1993.0,1.0,4.0,20.0,0,240,1,1,,,,,,240,,,,,,-2.2,0.851,0,1011.9,1012.7,980.5,,0,6.4,945,fog,,,,,,,,,,,15,945,fog,320,,4.6
1993.0,1.0,4.0,15.0,1993.0,1.0,4.0,21.0,0,240,1,1,,,,,,240,,,,,,-3.3,0.8497,0,1011.9,1012.7,980.5,,-1.1,6.4,945,fog,,,,,,,,,,,15,945,fog,340,,5.7
1993.0,1.0,4.0,16.0,1993.0,1.0,4.0,22.0,0,,0.6,0.6,0.4,,,,,15,240,,,,,-3.9,0.849,0,1011.9,1012.8,980.5,,-1.7,2.4,971,light snow,945,fog,,,,,,,,,7,971,light snow,340,,6.2
1993.0,1.0,4.0,17.0,1993.0,1.0,4.0,23.0,0,,0.6,0.6,0.4,,,,,300,1290,,,,,-4.4,0.8484,0,1012.5,1013.5,981.2,,-2.2,6.4,971,light snow,945,fog,,,,,,,,,7,971,light snow,330,,6.7
1993.0,1.0,4.0,18.0,1993.0,1.0,5.0,0.0,0,,0.6,0.6,0.4,,,,,450,630,,,,,-5,0.8477,0,1013.9,1015,982.6,1,-2.8,8,971,light snow,945,fog,,,,,,,,,7,971,light snow,320,,5.7
1993.0,1.0,4.0,19.0,1993.0,1.0,5.0,1.0,0,,0.5,0.1,0.5,0.4,,,,300,630,1410,,,,-5.6,0.8407,0,1014.6,1015.7,983.2,,-3.3,9.6,971,light snow,945,fog,,,,,,,,,7,971,light snow,310,,6.7
1993.0,1.0,4.0,20.0,1993.0,1.0,5.0,2.0,0,330,0.5,0.5,0.4,0.1,,,,330,510,630,,,,-6.1,0.8464,0,1014.9,1016,983.6,,-3.9,9.6,971,light snow,945,fog,,,,,,,,,7,971,light snow,330,,7.2
1993.0,1.0,4.0,21.0,1993.0,1.0,5.0,3.0,0,,0.6,0.1,0.6,0.25,,,,330,480,810,,,,-6.7,0.8083,0,1015.6,1016.7,984.3,,-3.9,11.2,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,320,,4.6
1993.0,1.0,4.0,22.0,1993.0,1.0,5.0,4.0,0,450,1,1,,,,,,450,,,,,,-6.7,0.8393,0,1016.6,1017.8,985.3,,-4.4,11.2,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,320,,6.7
1993.0,1.0,4.0,23.0,1993.0,1.0,5.0,5.0,0,450,1,1,,,,,,450,,,,,,-6.7,0.8393,0,1018.3,1019.4,986.8,,-4.4,11.2,971,light snow,,,,,,,,,,,7,971,light snow,310,,5.7
1993.0,1.0,5.0,0.0,1993.0,1.0,5.0,6.0,0,450,1,1,,,,,,450,,,,,,-6.7,0.8083,0,,1019.7,987.1,1,-3.9,11.2,971,light snow,,,,,,,,,,,7,971,light snow,310,,4.1
1993.0,1.0,5.0,1.0,1993.0,1.0,5.0,7.0,0,480,1,1,,,,,,480,,,,,,-6.7,0.8393,0,1019,1020.2,987.5,,-4.4,8,971,light snow,945,fog,,,,,,,,,7,971,light snow,310,,5.7
1993.0,1.0,5.0,2.0,1993.0,1.0,5.0,8.0,0,510,0.9,0.9,0.1,,,,,510,1170,,,,,-7.8,0.8066,0,1019.3,1020.5,987.8,,-5,9.6,971,light snow,945,fog,,,,,,,,,7,971,light snow,320,,6.2
1993.0,1.0,5.0,3.0,1993.0,1.0,5.0,9.0,0,570,1,1,,,,,,570,,,,,,-7.8,0.8066,0,1020,1021.3,988.5,,-5,9.6,971,light snow,945,fog,,,,,,,,,7,971,light snow,340,,6.2
1993.0,1.0,5.0,4.0,1993.0,1.0,5.0,10.0,0,960,0.9,0.1,0.9,,,,,360,960,,,,,-8.3,0.8437,0,1020.7,1022,989.2,,-6.1,12.8,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,360,,5.7
1993.0,1.0,5.0,5.0,1993.0,1.0,5.0,11.0,0,990,1,1,1,,,,,990,,,,,,-8.9,0.805,0,1021.3,1022.8,989.8,,-6.1,14.4,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,350,,4.6
