Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
1994.0,1.0,1.0,21.0,1994.0,1.0,2.0,5.0,0,270,0.75,0.75,0.25,,,,,150,660,,,,,10,0.9293,0,1027.4,1027.3,1026.6,,11.1,4,945,fog,,,,,,,,,,,15,945,fog,40,,3.1
1994.0,1.0,1.0,22.0,1994.0,1.0,2.0,6.0,0,,0.5,0.5,0.5,,,,,360,900,,,,,9.4,0.9228,0,1027.8,1027.6,1026.9,,10.6,16,,,,,,,,,,,,,0,,,50,,3.6
1994.0,1.0,1.0,23.0,1994.0,1.0,2.0,7.0,0,,0.6,0.1,0.6,0.25,,,,240,330,480,,,,8.3,0.8568,0,1027.8,1027.8,1027.1,,10.6,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,50,,3.6
1994.0,1.0,2.0,0.0,1994.0,1.0,2.0,8.0,0,,0.4,0.25,0.4,0.25,,,,240,330,420,,,,8.3,0.8918,0,1028.4,1028.4,1027.8,,10,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,60,,5.2
1994.0,1.0,2.0,1.0,1994.0,1.0,2.0,9.0,0,,0.75,0.5,0.25,0.75,,,,360,480,,,,,8.3,0.8918,0,1027.8,1027.9,1027.3,,10,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,90,,6.2
1994.0,1.0,2.0,2.0,1994.0,1.0,2.0,10.0,0,,0.6,0.6,0.4,,,,,270,360,,,,,8.3,0.8918,0,1028.4,1028.4,1027.8,,10,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,80,,7.2
1994.0,1.0,2.0,3.0,1994.0,1.0,2.0,11.0,0,,0.4,0.25,0.25,0.4,,,,120,240,360,,,,8.3,0.8918,0,1028.1,1028.1,1027.4,,10,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,90,,5.7
1994.0,1.0,2.0,4.0,1994.0,1.0,2.0,12.0,0,,0.4,0.4,0.25,0.4,,,,240,390,480,,,,8.9,0.9287,0,1027.8,1027.9,1027.3,,10,16,,,,,,,,,,,,,0,,,160,,3.6
1994.0,1.0,2.0,5.0,1994.0,1.0,2.0,13.0,0,6000,0.25,0.1,0.25,0.25,0.25,,,240,390,510,6000,,,8.3,0.9284,0,1027.8,1027.8,1027.1,,9.4,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,180,,3.1
1994.0,1.0,2.0,6.0,1994.0,1.0,2.0,14.0,0,,0.5,0.5,0.1,0.25,0.4,,,510,3900,6000,,,,8.3,0.9602,0,1027.4,1027.4,1026.8,,8.9,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,160,,3.6
