Year Local,Month Local,Day Local,Cloud Ceiling (m) / Mean,Cloud Cover Fraction / Fraction Nan,Cloud Cover Fraction / Fraction Clr,Cloud Cover Fraction / Fraction Few,Cloud Cover Fraction / Fraction Sct,Cloud Cover Fraction / Fraction Bkn,Cloud Cover Fraction / Fraction Ovc,Cloud Cover Fraction / Median,Dew Point C / High,Dew Point C / Low,Humidity Fraction / High,Humidity Fraction / Low,Humidity Fraction / Mean,Precipitation One Hour (mm) / Mean,Precipitation One Hour (mm) / Sum,Weather Codes / Precipitation Count,Weather Codes / Drizzle Count,Weather Codes / Rain Slight Count,Weather Codes / Rain Moderate Count,Weather Codes / Rain Heavy Count,Weather Codes / Snow Slight Count,Weather Codes / Snow Moderate Count,Weather Codes / Snow Heavy Count,Weather Codes / Thunderstorm Count,Weather Code Most Severe / Icon Code,Pressure Altimeter (mbar) / Mean,Snow Depth (cm) / Mean,Temperature C / High,Temperature C / Low,Visibility (km) / Mean,Wind Direction (degrees) / Angular Mean,Wind Gust (m/s) / Max,Wind Speed (m/s) / High,Wind Speed (m/s) / Low,Wind Speed (m/s) / Mean
1993.0,4.0,11.0,6750,0,0.17,0.21,0.21,0.21,0.21,0.6,6.7,0.6,0.771,0.352,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1020.5,,17.2,7.2,52.3,307.7,,10.8,2.1,5.9
1993.0,4.0,12.0,7500,0,0.58,0.21,0.17,0.04,0,0,7.8,0,0.862,0.293,0.492,0,0,0,0,0,0,0,0,0,0,0,0,1018.1,,18.9,9.4,51.7,317.4,,11.3,1.5,6.5
1993.0,4.0,13.0,5110,0,0.13,0.33,0.46,0.08,0,0.5,9.4,6.1,0.892,0.576,0.761,0,0,0,0,0,0,0,0,0,0,0,0,1016.6,,16.1,8.9,23.4,278.4,15.9,12.4,2.1,8.2
1993.0,4.0,14.0,793.3,0,0,0.08,0.63,0.08,0.21,0.6,11.7,9.4,0.929,0.674,0.824,0,0,4,4,0,0,0,0,0,0,0,0,1016.5,,17.2,11.1,28.2,276.7,12.3,8.8,3.1,5.7
1993.0,4.0,15.0,4326.7,0,0,0.29,0.46,0.25,0,0.5,12.8,6.1,0.968,0.515,0.747,0,0,2,2,0,0,0,0,0,0,0,0,1017.7,,16.7,11.7,28,276,11.3,11.8,1.5,6.6
1993.0,4.0,16.0,4912.5,0,0.08,0.13,0.5,0.17,0.13,0.6,8.9,6.7,0.863,0.535,0.708,0,0,0,0,0,0,0,0,0,0,0,0,1018.4,,16.7,10.6,21.3,281.6,,7.7,2.1,4.7
1993.0,4.0,17.0,1224.4,0,0.04,0.46,0.42,0.08,0,0.45,14.4,6.7,0.9,0.643,0.812,0.32,7.7,12,0,10,2,0,0,0,0,0,2,1017.3,,17.8,12.8,19,183,18.5,10.3,3.6,6.1
1993.0,4.0,18.0,5200,0,0,0.58,0.29,0.13,0,0.25,10,6.7,0.893,0.535,0.71,0,0,0,0,0,0,0,0,0,0,0,0,1022.9,,16.7,10.6,36.4,293.4,,10.8,0,5.1
1993.0,4.0,19.0,7500,0,0.21,0.29,0.21,0.04,0.25,0.45,10,3.3,0.929,0.379,0.649,0,0,0,0,0,0,0,0,0,0,0,0,1018.9,,21.7,8.9,39,287.8,,8.2,1.5,3.9
1993.0,4.0,20.0,7500,0,0,0.21,0.5,0.21,0.08,0.6,12.2,1.1,0.862,0.283,0.641,0,0,0,0,0,0,0,0,0,0,0,0,1017.8,,20.6,10,39.9,289.9,,10.3,1.5,4.3
1993.0,4.0,21.0,3882,0,0,0.25,0.42,0.25,0.08,0.6,12.2,8.9,0.931,0.579,0.766,0,0,0,0,0,0,0,0,0,0,0,0,1021,,18.3,12.8,28,294.4,,11.8,1.5,6.2
1993.0,4.0,22.0,,0,0.5,0.38,0.13,0,0,0.18,10,6.7,0.864,0.535,0.702,0,0,0,0,0,0,0,0,0,0,0,0,1020.5,,16.7,11.7,36,294.6,15.9,12.9,5.7,9
1993.0,4.0,23.0,4187.5,0,0.04,0.38,0.38,0.04,0.17,0.5,12.2,7.2,0.931,0.599,0.78,0.03,0.8,5,0,5,0,0,0,0,0,0,2,1017.3,,16.7,11.7,26.3,269.4,,8.2,4.1,5.9
1993.0,4.0,24.0,2922,0,0,0.42,0.5,0.04,0.04,0.5,12.2,8.3,0.961,0.558,0.769,0.01,0.3,2,0,1,1,0,0,0,0,0,0,1019.8,,18.3,11.7,26.7,295.7,,9.3,1.5,5.2
1993.0,4.0,25.0,5500,0,0.04,0.08,0.75,0.13,0,0.5,12.2,7.8,0.9,0.543,0.749,0,0,0,0,0,0,0,0,0,0,0,0,1021.6,,19.4,11.1,25.5,301,,10.8,1.5,5.1
1993.0,4.0,26.0,,0,0.75,0.13,0.13,0,0,0,9.4,4.4,0.923,0.429,0.654,0,0,0,0,0,0,0,0,0,0,0,0,1021.7,,18.3,10,34.4,292.5,,12.4,1.5,6.7
1993.0,4.0,27.0,,0,1,0,0,0,0,0,9.4,7.2,0.892,0.505,0.719,0,0,0,0,0,0,0,0,0,0,0,0,1017.9,,20,9.4,22.5,291.6,,10.3,0,6
1993.0,4.0,28.0,,0,1,0,0,0,0,0,11.7,7.8,0.897,0.418,0.72,0,0,0,0,0,0,0,0,0,0,0,0,1019.4,,25,9.4,18.2,309.3,,11.3,0,5
1993.0,4.0,29.0,,0,0.71,0.21,0.08,0,0,0,11.7,7.8,0.93,0.587,0.72,0,0,0,0,0,0,0,0,0,0,0,0,1020.3,,20,11.7,25.8,292.5,16.4,13.4,3.1,8.1
1993.0,4.0,30.0,150,0,0.96,0,0.04,0,0,0,10.6,7.2,0.961,0.382,0.681,0,0,0,0,0,0,0,0,0,0,0,0,1017.2,,22.8,10,19.7,299,15.4,12.4,0,6.6
1993.0,5.0,1.0,7500,0,0.21,0.25,0.38,0.08,0.08,0.5,10,7.8,0.829,0.337,0.618,0,0,0,0,0,0,0,0,0,0,0,0,1014.9,,26.7,10.6,19.3,306.1,,9.3,2.1,5.2
1993.0,5.0,2.0,7500,0,0,0.38,0.29,0.13,0.21,0.55,11.1,8.3,0.864,0.599,0.744,0,0,0,0,0,0,0,0,0,0,0,0,1015.4,,16.7,11.7,21.3,285.8,18.5,15.5,0,8.7
1993.0,5.0,3.0,381.4,0,0.04,0.63,0.33,0,0,0.4,12.8,8.3,0.931,0.642,0.832,0.07,1.6,6,4,2,0,0,0,0,0,0,1,1014.5,,15.6,11.1,17.3,263.3,15.9,12.9,4.1,7
1993.0,5.0,4.0,4350,0,0.5,0.29,0.13,0.08,0,0.18,8.9,6.7,0.863,0.483,0.698,0,0,1,1,0,0,0,0,0,0,0,0,1016.2,,18.3,10,37,293.5,14.4,11.8,3.1,7.2
1993.0,5.0,5.0,6975,0,0,0.17,0.33,0.25,0.25,0.82,11.1,8.3,0.892,0.507,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1016.1,,20.6,10,21.1,296,15.9,11.8,0,5.3
1993.0,5.0,6.0,3337.5,0,0.33,0.21,0.38,0.08,0,0.4,12.8,6.1,0.865,0.6,0.757,0,0,1,0,1,0,0,0,0,0,0,0,1019.4,,17.2,11.7,21.7,279.4,19,14.4,2.1,7.8
1993.0,5.0,7.0,,0,0.88,0.08,0.04,0,0,0,10.6,3.3,0.865,0.408,0.682,0,0,0,0,0,0,0,0,0,0,0,0,1019.8,,17.8,10,24.2,288.3,18.5,14.9,5.7,8.8
1993.0,5.0,8.0,,0,0.96,0.04,0,0,0,0,8.9,5.6,0.892,0.39,0.638,0,0,0,0,0,0,0,0,0,0,0,0,1017.6,,20,10,33.2,298.5,15.4,12.4,2.6,6.8
1993.0,5.0,9.0,,0,1,0,0,0,0,0,13.3,3.3,0.83,0.215,0.538,0,0,0,0,0,0,0,0,0,0,0,0,1013.8,,30.6,10.6,35.8,314.8,,9.8,0,3.7
1993.0,5.0,10.0,450,0,0.75,0.21,0.04,0,0,0,13.3,5.6,0.807,0.34,0.633,0,0,0,0,0,0,0,0,0,0,0,0,1010.6,,23.3,13.3,34.7,232.7,19.5,14.9,1.5,5.2
1993.0,5.0,11.0,745,0,0.04,0.42,0.54,0,0,0.5,10.6,5.6,0.893,0.616,0.758,0,0,2,2,0,0,0,0,0,0,0,0,1012,,13.9,10.6,32.5,270.2,11.8,9.8,4.6,7.4
1993.0,5.0,12.0,,0,0.13,0.46,0.42,0,0,0.4,7.8,4.4,0.862,0.411,0.647,0.02,0.5,1,0,1,0,0,0,0,0,0,0,1013.4,,17.8,8.9,47,173.8,13.8,10.3,2.1,5.8
1993.0,5.0,13.0,,0,0.67,0.13,0.21,0,0,0,8.9,6.7,0.801,0.42,0.601,0,0,0,0,0,0,0,0,0,0,0,0,1016.3,,20,10.6,46.3,175.4,18,10.8,3.1,6.1
1993.0,5.0,14.0,7500,0,0.58,0.13,0.08,0.08,0.13,0.05,11.1,8.3,0.893,0.487,0.691,0,0,0,0,0,0,0,0,0,0,0,0,1016.7,,20,11.1,37.3,253.6,,8.2,2.1,5.3
1993.0,5.0,15.0,7500,0,0.08,0.21,0.13,0.33,0.25,0.9,11.1,8.9,0.929,0.488,0.717,0,0,0,0,0,0,0,0,0,0,0,0,1014.8,,20,11.1,28.7,289.2,,10.8,3.1,6.5
1993.0,5.0,16.0,,0,0.25,0.71,0.04,0,0,0.25,11.1,9.4,0.893,0.526,0.743,0,0,0,0,0,0,0,0,0,0,0,0,1014.5,,20.6,11.1,25.9,296,,11.3,2.1,6.5
1993.0,5.0,17.0,3635.5,0,0.04,0.25,0.29,0.25,0.17,0.75,10.6,9.4,0.9,0.487,0.716,0,0,0,0,0,0,0,0,0,0,0,0,1015.2,,20.6,11.7,26.7,260.9,,9.8,0,4.8
1993.0,5.0,18.0,5842.5,0,0.04,0.33,0.5,0.13,0,0.5,15,9.4,0.864,0.502,0.699,0,0,0,0,0,0,0,0,0,0,0,0,1015,,25,12.2,39.5,164.5,12.8,11.3,1.5,5
1993.0,5.0,19.0,737.1,0,0,0.38,0.38,0.25,0,0.5,15.6,13.9,0.897,0.537,0.751,0,0,1,1,0,0,0,0,0,0,0,0,1014.9,,24.4,16.7,40.7,210,13.3,9.3,3.6,6.3
1993.0,5.0,20.0,457.5,0,0.33,0.08,0.42,0.17,0,0.5,14.4,11.7,0.863,0.53,0.729,0,0,1,1,0,0,0,0,0,0,0,0,1014,,21.7,15.6,39.5,238.8,11.3,7.2,2.1,4.8
1993.0,5.0,21.0,510,0,0.5,0.25,0.21,0.04,0,0.18,12.8,10.6,0.901,0.527,0.723,0,0,1,1,0,0,0,0,0,0,0,0,1016.5,,20.6,13.9,39.7,281.3,12.3,10.3,2.6,6.6
1993.0,5.0,22.0,,0,0.75,0.25,0,0,0,0,13.3,11.1,0.9,0.419,0.711,0,0,0,0,0,0,0,0,0,0,0,0,1013.5,,25.6,12.8,32.2,303.3,,10.3,0,5.6
1993.0,5.0,23.0,500,0,0.25,0.38,0.33,0.04,0,0.32,11.7,10,0.866,0.526,0.715,0,0,0,0,0,0,0,0,0,0,0,0,1012.1,,20,13.3,31.3,262.6,,8.2,3.6,5.7
1993.0,5.0,24.0,1563.3,0,0,0.13,0.75,0.04,0.08,0.5,15.6,10,0.932,0.63,0.786,0.14,3.4,6,2,4,0,0,0,0,0,0,2,1013.7,,20.6,13.3,28.9,190.8,11.3,7.2,1.5,4.4
1993.0,5.0,25.0,2500,0,0,0.5,0.33,0.17,0,0.45,13.3,8.9,0.931,0.415,0.687,0,0,0,0,0,0,0,0,0,0,0,0,1013.4,,23.9,12.8,35.8,189.6,20,13.4,1.5,5.4
1993.0,5.0,26.0,1458,0,0,0.21,0.71,0.08,0,0.5,14.4,11.1,0.897,0.695,0.753,0.11,2.6,5,0,3,2,0,0,0,0,0,2,1012.2,,19.4,16.1,28.9,167.5,12.3,12.9,4.6,7
1993.0,5.0,27.0,1110,0,0,0.67,0.25,0.08,0,0.25,14.4,10.6,0.862,0.527,0.725,0.04,0.9,3,0,3,0,0,0,0,0,0,0,1012.9,,20.6,14.4,29.1,220.1,,8.2,3.1,5.4
1993.0,5.0,28.0,2100,0,0.04,0.29,0.63,0.04,0,0.5,11.1,6.7,0.894,0.408,0.628,0,0,0,0,0,0,0,0,0,0,0,0,1015.8,,21.7,12.8,35.7,226.7,,7.2,1.5,4.3
1993.0,5.0,29.0,4350,0,0.08,0.17,0.67,0.04,0.04,0.5,15.6,7.2,0.843,0.333,0.636,0,0,1,1,0,0,0,0,0,0,0,0,1017.9,,24.4,13.9,41.1,191,12.8,9.3,1.5,3.9
1993.0,5.0,30.0,950,0,0,0.08,0.58,0.33,0,0.6,16.1,13.3,0.963,0.727,0.814,0.18,4.3,10,1,9,0,0,0,0,0,0,2,1015.9,,20,16.7,24.3,233.9,,5.7,0,3.4
1993.0,5.0,31.0,1396.7,0,0.08,0.21,0.54,0.17,0,0.5,16.1,12.2,0.968,0.531,0.772,0.05,1.1,6,0,6,0,0,0,0,0,0,2,1014.5,,22.2,14.4,35.9,234.9,11.3,7.7,2.1,5.2
1993.0,6.0,1.0,910,0,0.33,0.25,0.38,0.04,0,0.25,13.3,7.8,0.931,0.382,0.689,0,0,1,0,1,0,0,0,0,0,0,0,1016.4,,22.8,13.3,43,280.8,12.3,10.3,2.1,5.6
1993.0,6.0,2.0,630,0,0.17,0.42,0.42,0,0,0.4,11.1,8.9,0.806,0.507,0.683,0,0,0,0,0,0,0,0,0,0,0,0,1016.9,,20,14.4,45.7,292.5,14.9,13.4,5.2,8.9
1993.0,6.0,3.0,,0,0.08,0.38,0.46,0.08,0,0.5,12.2,10,0.838,0.586,0.75,0.01,0.3,5,0,5,0,0,0,0,0,0,2,1016.9,,18.9,14.4,34.3,287.1,12.3,11.3,3.6,7.3
1993.0,6.0,4.0,1003.3,0,0,0.42,0.42,0.13,0.04,0.55,15.6,9.4,0.932,0.743,0.841,0.17,4,10,4,6,0,0,0,0,0,0,2,1010,,17.8,13.3,18.6,205.1,12.8,10.3,2.6,5.4
1993.0,6.0,5.0,2835,0,0.04,0.5,0.33,0.13,0,0.4,10.6,6.1,0.863,0.463,0.67,0,0,1,0,1,0,0,0,0,0,0,0,1009.2,,17.8,11.1,31.5,269.6,9.7,9.8,2.6,6.1
1993.0,6.0,6.0,2006.3,0,0.08,0.38,0.54,0,0,0.5,13.9,10.6,0.868,0.652,0.768,0,0,2,1,1,0,0,0,0,0,0,0,1014.9,,18.3,13.3,22.5,267.8,16.9,12.4,3.6,6.9
1993.0,6.0,7.0,4350,0,0.21,0.33,0.38,0.08,0,0.4,11.7,10,0.838,0.547,0.708,0,0,0,0,0,0,0,0,0,0,0,0,1019.8,,20,13.9,31.6,284.5,,10.8,5.2,7.5
1993.0,6.0,8.0,7500,0,0.67,0.08,0.08,0.17,0,0,12.2,10,0.9,0.507,0.709,0,0,0,0,0,0,0,0,0,0,0,0,1017.2,,21.7,12.8,20.4,299.7,15.9,12.4,2.6,7.5
1993.0,6.0,9.0,6000,0,0.04,0.17,0.29,0.5,0,0.82,12.8,7.8,0.901,0.375,0.693,0,0,0,0,0,0,0,0,0,0,0,0,1016.2,,25.6,12.2,26.5,301.2,14.9,11.3,0,5.9
1993.0,6.0,10.0,3502.5,0,0.04,0.29,0.33,0.21,0.13,0.6,13.3,8.9,0.931,0.563,0.752,0,0,0,0,0,0,0,0,0,0,0,0,1017.3,,18.9,13.3,22.9,287.6,18,13.9,5.2,10
1993.0,6.0,11.0,6000,0,0.5,0.25,0.17,0.08,0,0.13,8.9,6.7,0.772,0.42,0.606,0,0,0,0,0,0,0,0,0,0,0,0,1016.3,,20.6,11.7,31,284.9,18.5,15.5,4.1,9.8
1993.0,6.0,12.0,,0,1,0,0,0,0,0,10,7.2,0.797,0.343,0.609,0,0,0,0,0,0,0,0,0,0,0,0,1015.3,,23.9,11.7,33.5,293.9,,11.8,1.5,6.7
1993.0,6.0,13.0,,0,0.71,0.21,0.08,0,0,0,11.7,8.3,0.893,0.441,0.659,0,0,0,0,0,0,0,0,0,0,0,0,1013.9,,22.2,11.1,31.4,302.2,,12.9,1.5,7.1
1993.0,6.0,14.0,82.5,0,0.75,0.17,0.08,0,0,0,13.3,8.3,0.931,0.477,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1015.6,,22.8,13.3,35.1,293.7,20,16.5,2.1,9.8
1993.0,6.0,15.0,187.5,0,0.54,0.13,0.21,0.13,0,0,12.8,10,0.931,0.511,0.74,0,0,0,0,0,0,0,0,0,0,0,0,1015.2,,21.1,12.8,24.1,278.3,16.9,13.4,7.2,9.8
1993.0,6.0,16.0,,0,1,0,0,0,0,0,12.2,6.1,0.864,0.273,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1010.9,,29.4,11.7,31.1,300.9,,10.3,2.1,5.6
1993.0,6.0,17.0,,0,1,0,0,0,0,0,12.2,5.6,0.608,0.192,0.375,0,0,0,0,0,0,0,0,0,0,0,0,1009.8,,33.9,18.3,43.7,318.4,,9.8,0,4.4
1993.0,6.0,18.0,,0,1,0,0,0,0,0,16.1,10,0.838,0.336,0.571,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,,30,14.4,24.5,317.6,,9.8,1.5,5.2
1993.0,6.0,19.0,,0,1,0,0,0,0,0,14.4,10.6,0.867,0.48,0.706,0,0,0,0,0,0,0,0,0,0,0,0,1011.8,,23.9,12.8,26.3,309.7,,12.9,3.1,7.1
1993.0,6.0,20.0,,0,0.5,0.13,0.38,0,0,0.18,11.7,10,0.9,0.629,0.773,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,,18.3,12.2,17.9,294.9,,11.3,2.1,7.1
1993.0,6.0,21.0,5650,0,0.21,0.08,0.5,0.21,0,0.5,10.6,8.3,0.837,0.523,0.703,0,0,0,0,0,0,0,0,0,0,0,0,1015.2,,18.9,12.8,22.5,267.9,18,14.4,5.2,9.5
1993.0,6.0,22.0,7000,0,0.58,0.17,0.13,0.13,0,0,8.9,3.9,0.803,0.37,0.616,0,0,0,0,0,0,0,0,0,0,0,0,1017.6,,20,11.1,28.2,285.8,16.4,12.9,2.6,8.2
1993.0,6.0,23.0,,0,1,0,0,0,0,0,11.1,7.2,0.83,0.346,0.567,0,0,0,0,0,0,0,0,0,0,0,0,1014.9,,25,11.1,27.1,303.5,,11.8,2.1,6.2
1993.0,6.0,24.0,,0,1,0,0,0,0,0,11.7,1.1,0.72,0.13,0.346,0,0,0,0,0,0,0,0,0,0,0,0,1011.3,,34.4,15,38,301.6,,8.8,1.5,4
1993.0,6.0,25.0,,0,1,0,0,0,0,0,15.6,8.9,0.722,0.21,0.477,0,0,0,0,0,0,0,0,0,0,0,0,1010.4,,34.4,15.6,29.8,332.8,,9.3,0,4.1
1993.0,6.0,26.0,,0,0.79,0.13,0.08,0,0,0,11.7,10,0.893,0.433,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1009.5,,24.4,11.7,27.7,309.5,,10.3,4.1,6.8
1993.0,6.0,27.0,,0,0.92,0.08,0,0,0,0,10.6,8.3,0.9,0.452,0.682,0,0,0,0,0,0,0,0,0,0,0,0,1009.5,,20.6,12.2,24.5,294.6,18,15.5,5.2,8.8
1993.0,6.0,28.0,,0,0.96,0.04,0,0,0,0,10,8.9,0.83,0.541,0.691,0,0,0,0,0,0,0,0,0,0,0,0,1011,,18.9,12.2,17.3,277.9,12.3,10.3,5.2,8
1993.0,6.0,29.0,,0,1,0,0,0,0,0,13.3,8.9,0.83,0.403,0.637,0,0,0,0,0,0,0,0,0,0,0,0,1010.8,,25.6,12.2,25.7,307.9,,11.8,1.5,6.1
1993.0,6.0,30.0,,0,0.96,0.04,0,0,0,0,15,8.9,0.805,0.43,0.631,0,0,0,0,0,0,0,0,0,0,0,0,1010.1,,25,13.3,17.6,304.2,,10.3,0,5.6
1993.0,7.0,1.0,,0,1,0,0,0,0,0,12.8,9.4,0.864,0.403,0.645,0,0,0,0,0,0,0,0,0,0,0,0,1009.2,,25.6,11.7,22.7,309.2,,10.3,2.6,6.8
1993.0,7.0,2.0,,0,0.92,0.04,0.04,0,0,0,10.6,9.4,0.83,0.563,0.695,0,0,0,0,0,0,0,0,0,0,0,0,1009.3,,18.9,12.2,18.9,287.1,21.6,18,5.7,9.7
1993.0,7.0,3.0,,0,0.71,0.25,0.04,0,0,0,12.8,8.9,0.864,0.461,0.681,0,0,0,0,0,0,0,0,0,0,0,0,1009.5,,22.8,11.7,19.1,301.5,,11.3,0,5.7
1993.0,7.0,4.0,,0,0.5,0.25,0.25,0,0,0.18,13.9,9.4,0.858,0.379,0.666,0,0,0,0,0,0,0,0,0,0,0,0,1007.5,,26.1,11.7,20.9,316.5,,8.8,1.5,5.2
1993.0,7.0,5.0,,0,0.92,0.08,0,0,0,0,15,10.6,0.867,0.553,0.734,0,0,0,0,0,0,0,0,0,0,0,0,1009.9,,23.3,13.3,15.7,341.3,,10.8,0,4.2
1993.0,7.0,6.0,306.6,0,0.46,0.08,0.38,0,0.08,0.32,14.4,12.2,0.931,0.591,0.796,0,0,0,0,0,0,0,0,0,0,0,0,1010.8,,21.1,13.3,16.2,322.8,,11.3,1.5,5.3
1993.0,7.0,7.0,210.5,0,0.54,0.08,0.33,0,0.04,0,13.3,11.1,0.961,0.531,0.765,0,0,0,0,0,0,0,0,0,0,0,0,1008.6,,22.2,12.8,17.2,330.1,,7.7,1.5,4.6
1993.0,7.0,8.0,342,0,0.58,0,0.29,0.04,0.08,0,12.8,10,0.9,0.55,0.734,0,0,0,0,0,0,0,0,0,0,0,0,1008.9,,22.2,13.3,21,311.1,,8.8,0,4.5
1993.0,7.0,9.0,368.3,0,0.63,0,0.08,0,0.29,0,12.8,10.6,0.865,0.512,0.718,0,0,0,0,0,0,0,0,0,0,0,0,1011.3,,22.8,13.3,17.7,314.6,,8.2,1.5,3.8
1993.0,7.0,10.0,457.5,0,0.58,0.13,0.17,0,0.13,0,13.3,10.6,0.866,0.531,0.729,0,0,0,0,0,0,0,0,0,0,0,0,1013.7,,22.8,13.3,17.9,308.8,,7.7,0,4
1993.0,7.0,11.0,338,0,0.58,0.08,0.04,0,0.29,0,13.9,11.1,0.866,0.55,0.749,0,0,0,0,0,0,0,0,0,0,0,0,1014.2,,21.1,13.9,16,307.6,,11.3,1.5,5.1
1993.0,7.0,12.0,,0,0.92,0.08,0,0,0,0,13.3,9.4,0.931,0.461,0.715,0,0,0,0,0,0,0,0,0,0,0,0,1012.6,,22.8,12.2,17.1,310.9,,9.3,0,4.8
1993.0,7.0,13.0,,0,1,0,0,0,0,0,11.1,8.9,0.864,0.443,0.673,0,0,0,0,0,0,0,0,0,0,0,0,1013.4,,22.8,12.2,18.1,295.8,,9.3,2.1,5.5
1993.0,7.0,14.0,480,0,0.83,0.08,0,0.08,0,0,11.1,10,0.865,0.563,0.704,0,0,0,0,0,0,0,0,0,0,0,0,1016,,20,12.8,19,277.3,18,13.9,0,6.3
1993.0,7.0,15.0,,0,0.83,0.17,0,0,0,0,11.1,10,0.865,0.507,0.717,0,0,0,0,0,0,0,0,0,0,0,0,1016.2,,20.6,12.2,17.6,288.5,16.9,12.9,0,7.5
1993.0,7.0,16.0,,0,1,0,0,0,0,0,11.7,9.4,0.893,0.478,0.702,0,0,0,0,0,0,0,0,0,0,0,0,1015.6,,22.2,11.7,19.2,299.6,,10.8,0,6
1993.0,7.0,17.0,,0,1,0,0,0,0,0,12.8,7.8,0.864,0.347,0.655,0,0,0,0,0,0,0,0,0,0,0,0,1015.9,,26.1,11.1,24.8,307.8,,11.8,0,5.1
1993.0,7.0,18.0,,0,0.96,0.04,0,0,0,0,11.7,9.4,0.864,0.51,0.694,0,0,0,0,0,0,0,0,0,0,0,0,1016.2,,21.7,12.2,30.5,306.3,,10.8,2.1,5.6
1993.0,7.0,19.0,330,0,0.54,0.29,0.13,0.04,0,0.1,11.7,10.6,0.9,0.586,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1017.8,,18.9,12.2,24.1,273.2,12.3,10.8,0,5.5
1993.0,7.0,20.0,,0,0.5,0.04,0.46,0,0,0.25,12.2,10.6,0.931,0.547,0.729,0,0,0,0,0,0,0,0,0,0,0,0,1016.4,,20,12.8,22.9,283.7,15.4,11.8,3.6,7.4
1993.0,7.0,21.0,6912.5,0,0,0.21,0.33,0.21,0.25,0.75,11.7,8.3,0.866,0.469,0.681,0,0,0,0,0,0,0,0,0,0,0,0,1015.8,,21.7,13.3,23.8,280.6,17.4,15.5,1.5,7
1993.0,7.0,22.0,6378.5,0,0,0.33,0.21,0.21,0.25,0.68,15,10.6,0.896,0.632,0.767,0,0,0,0,0,0,0,0,0,0,0,0,1016,,21.7,14.4,29.9,285,17.4,17.5,0,8.6
1993.0,7.0,23.0,150.3,0,0.5,0.13,0.08,0,0.29,0.13,13.9,10.6,0.931,0.57,0.758,0,0,0,0,0,0,0,0,0,0,0,0,1013.1,,21.7,13.9,22.3,291.3,,10.3,6.2,8.1
1993.0,7.0,24.0,,0,0.46,0.5,0.04,0,0,0.25,15,10.6,0.807,0.486,0.674,0,0,0,0,0,0,0,0,0,0,0,0,1012.4,,26.1,13.9,19,276.3,,7.7,0,4
1993.0,7.0,25.0,285,0,0.67,0.21,0.08,0.04,0,0.1,15,12.2,0.901,0.554,0.746,0,0,0,0,0,0,0,0,0,0,0,0,1014.5,,23.9,13.9,20.7,285.1,16.4,9.3,1.5,4.7
1993.0,7.0,26.0,460.8,0,0.25,0.33,0.25,0.08,0.08,0.25,15.6,12.8,0.868,0.537,0.751,0,0,0,0,0,0,0,0,0,0,0,0,1015.8,,24.4,15,24.1,296,,9.3,2.1,5.5
1993.0,7.0,27.0,300.2,0,0.5,0.08,0.17,0.21,0.04,0.2,13.9,11.7,0.901,0.512,0.742,0,0,0,0,0,0,0,0,0,0,0,0,1014,,24.4,14.4,23.3,289.9,,5.7,1.5,3.7
1993.0,7.0,28.0,1436,0,0,0.13,0.63,0.21,0.04,0.75,13.3,11.7,0.867,0.57,0.724,0,0,0,0,0,0,0,0,0,0,0,0,1014.1,,21.7,14.4,27.8,234.1,,7.7,2.1,4.7
1993.0,7.0,29.0,471.3,0,0.42,0.04,0.5,0,0.04,0.5,12.8,10.6,0.867,0.566,0.731,0,0,3,3,0,0,0,0,0,0,0,0,1017.2,,20,14.4,32,275.6,,10.3,4.1,6.2
1993.0,7.0,30.0,,0,1,0,0,0,0,0,14.4,8.3,0.9,0.334,0.638,0,0,0,0,0,0,0,0,0,0,0,0,1017.8,,28.3,12.2,28.3,314.1,,10.3,1.5,4.5
1993.0,7.0,31.0,,0,1,0,0,0,0,0,17.2,8.3,0.734,0.203,0.473,0,0,0,0,0,0,0,0,0,0,0,0,1017.1,,35.6,17.2,34.7,311.2,,10.3,0,3.4
1993.0,8.0,1.0,7500,0,0.46,0.13,0.38,0.04,0,0.4,16.7,8.3,0.757,0.18,0.462,0,0,0,0,0,0,0,0,0,0,0,0,1013.6,,37.2,17.8,37.3,321.6,,8.8,0,3.4
1993.0,8.0,2.0,7500,0,0,0.42,0.21,0.33,0.04,0.55,16.7,12.8,0.836,0.426,0.649,0,0,0,0,0,0,0,0,0,0,0,0,1010.6,,27.8,16.1,30.4,317.5,,10.3,2.1,5.1
1993.0,8.0,3.0,5349,0,0,0.04,0.58,0.38,0,0.55,15,12.2,0.901,0.573,0.753,0,0,0,0,0,0,0,0,0,0,0,0,1011.6,,22.8,14.4,23,313.1,,9.8,1.5,4.8
1993.0,8.0,4.0,445.7,0,0.46,0.08,0.29,0.08,0.08,0.32,14.4,12.8,0.836,0.52,0.719,0,0,0,0,0,0,0,0,0,0,0,0,1015.4,,24.4,15.6,29.2,269.7,6.6,7.7,1.5,4.3
